all_primary_preds,all_secondary_preds,useful_secondary_preds,normalized_useful_secondary_preds,nooverlap_primary_preds,nooverlap_normalized_useful_secondary_preds,overlapping_preds
0.6341212391853333,0.2526263892650604,0.2526263892650604,0.6125170588493347,0.613804817199707,0.5625582933425903,0.6110551953315735
0.6327790021896362,0.25144559144973755,0.25144559144973755,0.612179160118103,0.6113580465316772,0.5610821843147278,0.6016932725906372
0.6309508085250854,0.24751779437065125,0.24751779437065125,0.6110551953315735,0.6108271479606628,0.559211254119873,0.5976478457450867
0.6299371719360352,0.23657605051994324,0.23657605051994324,0.6079241633415222,0.6095376014709473,0.5585184097290039,0.5895339250564575
0.6280020475387573,0.21470043063163757,0.21470043063163757,0.6016643047332764,0.6048346161842346,0.5568228960037231,0.5889613628387451
0.6260578632354736,0.21133527159690857,0.21133527159690857,0.6007013916969299,0.603237509727478,0.5558769106864929,0.5854864716529846
0.6249571442604065,0.2072637379169464,0.2072637379169464,0.5995362997055054,0.5996623635292053,0.554067850112915,0.5820110440254211
0.6231231689453125,0.2006644457578659,0.2006644457578659,0.5976478457450867,0.5983312726020813,0.5519765019416809,0.5808436870574951
0.620719850063324,0.19799114763736725,0.19799114763736725,0.5968828797340393,0.5963960886001587,0.5518983006477356,0.5794970393180847
0.6206476092338562,0.16673670709133148,0.16673670709133148,0.5879392027854919,0.5916261672973633,0.5517151951789856,0.5759660601615906
0.619660496711731,0.1645711213350296,0.1645711213350296,0.587319552898407,0.5874248147010803,0.5515868067741394,0.5751330852508545
0.6195607781410217,0.15713275969028473,0.15713275969028473,0.585191011428833,0.5859399437904358,0.5511128902435303,0.574322521686554
0.6165929436683655,0.15675461292266846,0.15675461292266846,0.5850827693939209,0.5838853716850281,0.5509283542633057,0.5739479064941406
0.6144382953643799,0.14602018892765045,0.14602018892765045,0.5820110440254211,0.5837572813034058,0.5505201816558838,0.5734353065490723
0.613804817199707,0.14194059371948242,0.14194059371948242,0.5808436870574951,0.5833126306533813,0.5505095720291138,0.5671502351760864
0.6113580465316772,0.13723471760749817,0.13723471760749817,0.5794970393180847,0.5827404260635376,0.549492597579956,0.5644398927688599
0.6108271479606628,0.13710279762744904,0.13710279762744904,0.5794593095779419,0.582057774066925,0.5490158796310425,0.5615464448928833
0.6095376014709473,0.12912991642951965,0.12912991642951965,0.5771778225898743,0.579278290271759,0.5490075945854187,0.5602560639381409
0.609404981136322,0.1266954243183136,0.1266954243183136,0.5764811635017395,0.578410267829895,0.5489547848701477,0.5596314072608948
0.6048346161842346,0.1248953640460968,0.1248953640460968,0.5759660601615906,0.5763267278671265,0.5488681793212891,0.5568757653236389
0.603237509727478,0.1191517561674118,0.1191517561674118,0.574322521686554,0.5747457146644592,0.5484358668327332,0.5530166029930115
0.6016932725906372,0.11784268915653229,0.11784268915653229,0.5739479064941406,0.5740979313850403,0.5483014583587646,0.5530027151107788
0.5996623635292053,0.10673987120389938,0.10673987120389938,0.5707707405090332,0.5729847550392151,0.5480024814605713,0.551816999912262
0.5983312726020813,0.10258741676807404,0.10258741676807404,0.5695825219154358,0.5726460814476013,0.5479196906089783,0.5516417622566223
0.5963960886001587,0.09408757835626602,0.09408757835626602,0.5671502351760864,0.5721418857574463,0.5474612712860107,0.5508923530578613
0.5916261672973633,0.0933104082942009,0.0933104082942009,0.5669278502464294,0.5707029104232788,0.5473502278327942,0.5505867004394531
0.5895339250564575,0.08569981902837753,0.08569981902837753,0.5647500157356262,0.5691298842430115,0.5468697547912598,0.5505038499832153
0.5889613628387451,0.08249907940626144,0.08249907940626144,0.5638341307640076,0.5690745115280151,0.5468438863754272,0.5503444075584412
0.5874248147010803,0.08204968273639679,0.08204968273639679,0.5637055039405823,0.5690005421638489,0.5467121601104736,0.5495908856391907
0.5859399437904358,0.07966072112321854,0.07966072112321854,0.5630218982696533,0.568616509437561,0.5463272333145142,0.548999547958374
0.5854864716529846,0.0780404806137085,0.0780404806137085,0.5625582933425903,0.5686110854148865,,0.5488802194595337
0.5838853716850281,0.07747051864862442,0.07747051864862442,0.5623951554298401,0.5681190490722656,,0.5487034916877747
0.5837572813034058,0.07450462132692337,0.07450462132692337,0.5615464448928833,0.5672503709793091,,0.5484169125556946
0.5833126306533813,0.07288206368684769,0.07288206368684769,0.5610821843147278,0.5665667653083801,,0.5481855273246765
0.5827404260635376,0.06999523192644119,0.06999523192644119,0.5602560639381409,0.5665518641471863,,0.5467733144760132
0.582057774066925,0.06983403861522675,0.06983403861522675,0.5602099299430847,0.565132200717926,,0.5467244982719421
0.579278290271759,0.06634393334388733,0.06634393334388733,0.559211254119873,0.56392502784729,,0.5464576482772827
0.578410267829895,0.06392285972833633,0.06392285972833633,0.5585184097290039,0.5633273720741272,,0.5463833808898926
0.5763267278671265,0.05818244442343712,0.05818244442343712,0.5568757653236389,0.5627875328063965,,
0.5751330852508545,0.057997751981019974,0.057997751981019974,0.5568228960037231,0.5623618960380554,,
0.5747457146644592,0.05469181016087532,0.05469181016087532,0.5558769106864929,0.5618454217910767,,
0.5743589401245117,0.04922550171613693,0.04922550171613693,0.5543127059936523,0.5617145299911499,,
0.5740979313850403,0.04836990311741829,0.04836990311741829,0.554067850112915,0.5616602897644043,,
0.5734353065490723,0.044696178287267685,0.044696178287267685,0.5530166029930115,0.5615994930267334,,
0.5729847550392151,0.04464758187532425,0.04464758187532425,0.5530027151107788,0.5608479380607605,,
0.5726460814476013,0.041061438620090485,0.041061438620090485,0.5519765019416809,0.5595937371253967,,
0.5721418857574463,0.0407881923019886,0.0407881923019886,0.5518983006477356,0.559342086315155,,
0.5707029104232788,0.04050407186150551,0.04050407186150551,0.551816999912262,0.5591511130332947,,
0.5691298842430115,0.04014834761619568,0.04014834761619568,0.5517151951789856,0.5590977668762207,,
0.5690745115280151,0.03989177942276001,0.03989177942276001,0.5516417622566223,0.5590357184410095,,
0.5690005421638489,0.039699725806713104,0.039699725806713104,0.5515868067741394,0.5588076114654541,,
0.568616509437561,0.03804343566298485,0.03804343566298485,0.5511128902435303,0.5584312677383423,,
0.5686110854148865,0.03739866241812706,0.03739866241812706,0.5509283542633057,0.5576688051223755,,
0.5681190490722656,0.03727279603481293,0.03727279603481293,0.5508923530578613,0.5574893355369568,,
0.5672503709793091,0.03620469197630882,0.03620469197630882,0.5505867004394531,0.5573200583457947,,
0.5665667653083801,0.03597210720181465,0.03597210720181465,0.5505201816558838,0.5550587773323059,,
0.5665518641471863,0.03593514487147331,0.03593514487147331,0.5505095720291138,0.5549970865249634,,
0.565132200717926,0.035915132611989975,0.035915132611989975,0.5505038499832153,0.554408073425293,,
0.5644398927688599,0.035698097199201584,0.035698097199201584,0.5504417419433594,0.553870439529419,,
0.56392502784729,0.03535789996385574,0.03535789996385574,0.5503444075584412,0.5538600087165833,,
0.5633273720741272,0.033096443861722946,0.033096443861722946,0.5496972799301147,0.5527918338775635,,
0.5627875328063965,0.03272472321987152,0.03272472321987152,0.5495908856391907,0.5498537421226501,,
0.5623618960380554,0.03238116577267647,0.03238116577267647,0.549492597579956,0.5496327877044678,,
0.5618454217910767,0.030715255066752434,0.030715255066752434,0.5490158796310425,0.5492122769355774,,
0.5617837309837341,0.030686352401971817,0.030686352401971817,0.5490075945854187,0.5491659641265869,,
0.5617145299911499,0.03065810725092888,0.03065810725092888,0.548999547958374,0.5487415194511414,,
0.5616602897644043,0.03050179034471512,0.03050179034471512,0.5489547848701477,0.5452212691307068,,
0.5615994930267334,0.030241256579756737,0.030241256579756737,0.5488802194595337,0.5452053546905518,,
0.5608479380607605,0.030199170112609863,0.030199170112609863,0.5488681793212891,0.5451793074607849,,
0.5596314072608948,0.029623689129948616,0.029623689129948616,0.5487034916877747,0.5449553728103638,,
0.5595937371253967,0.028688330203294754,0.028688330203294754,0.5484358668327332,0.5445405840873718,,
0.559342086315155,0.028622202575206757,0.028622202575206757,0.5484169125556946,0.5445088148117065,,
0.5591511130332947,0.028218762949109077,0.028218762949109077,0.5483014583587646,0.5443693399429321,,
0.5590977668762207,0.027813462540507317,0.027813462540507317,0.5481855273246765,0.5435219407081604,,
0.5590357184410095,0.0271738450974226,0.0271738450974226,0.5480024814605713,0.5428614616394043,,
0.5588076114654541,0.02713167294859886,0.02713167294859886,0.5479903817176819,0.5427253842353821,,
0.5584312677383423,0.02688458003103733,0.02688458003103733,0.5479196906089783,0.5427230000495911,,
0.5576688051223755,0.0268589835613966,0.0268589835613966,0.5479123592376709,0.5424641370773315,,
0.5574893355369568,0.025282571092247963,0.025282571092247963,0.5474612712860107,0.5420462489128113,,
0.5573200583457947,0.024894535541534424,0.024894535541534424,0.5473502278327942,0.5419905781745911,,
0.5550587773323059,0.024723587557673454,0.024723587557673454,0.5473012924194336,0.5410875082015991,,
0.5549970865249634,0.02366754412651062,0.02366754412651062,0.5469991564750671,0.5407176613807678,,
0.554408073425293,0.023215506225824356,0.023215506225824356,0.5468697547912598,0.5405411124229431,,
0.553870439529419,0.02312503755092621,0.02312503755092621,0.5468438863754272,0.5404303073883057,,
0.5538600087165833,0.022878378629684448,0.022878378629684448,0.5467733144760132,0.5404151082038879,,
0.5527918338775635,0.02270776964724064,0.02270776964724064,0.5467244982719421,0.540049135684967,,
0.5498537421226501,0.022664610296487808,0.022664610296487808,0.5467121601104736,0.5388936996459961,,
0.5496327877044678,0.021775228902697563,0.021775228902697563,0.5464576482772827,0.538486897945404,,
0.5492146611213684,0.02167973294854164,0.02167973294854164,0.5464302897453308,0.5382484197616577,,
0.5492122769355774,0.021515754982829094,0.021515754982829094,0.5463833808898926,0.5380220413208008,,
0.5491659641265869,0.021470777690410614,0.021470777690410614,0.5463705062866211,0.5379763841629028,,
0.5487415194511414,0.021319542080163956,0.021319542080163956,0.5463272333145142,0.5374990701675415,,
0.5463272333145142,0.021127549931406975,,,0.5373877286911011,,
0.545795202255249,0.02080935798585415,,,0.5371308326721191,,
0.5452212691307068,0.020567456260323524,,,0.537068784236908,,
0.5452053546905518,0.020539317280054092,,,0.5367907881736755,,
0.5451793074607849,0.02021355926990509,,,0.5367316603660583,,
0.5449553728103638,0.019809255376458168,,,0.535880446434021,,
0.5445405840873718,0.01922977901995182,,,0.5354349613189697,,
0.5445088148117065,0.01874924823641777,,,0.5351370573043823,,
0.5443693399429321,0.018656516447663307,,,0.5348337292671204,,
0.5435219407081604,0.018360041081905365,,,0.534583330154419,,
0.5428614616394043,0.01835056021809578,,,0.5345392227172852,,
0.5427253842353821,0.018243592232465744,,,0.5339640378952026,,
0.5427230000495911,0.01819280907511711,,,0.533799409866333,,
0.5424641370773315,0.018151763826608658,,,0.5335760116577148,,
0.542428195476532,0.018042409792542458,,,0.5331295728683472,,
0.5420462489128113,0.017917059361934662,,,0.5327504873275757,,
0.5419905781745911,0.017842086032032967,,,0.532081127166748,,
0.5416759252548218,0.01769937016069889,,,0.5320001840591431,,
0.5414118766784668,0.017540713772177696,,,0.5319215059280396,,
0.5410875082015991,0.01743859425187111,,,0.5318166017532349,,
0.5407176613807678,0.01732240989804268,,,0.5312821269035339,,
0.5405411124229431,0.01728847436606884,,,0.5310971736907959,,
0.5404303073883057,0.017017854377627373,,,0.5309476852416992,,
0.5404151082038879,0.016902761533856392,,,0.5305561423301697,,
0.540049135684967,0.01682206615805626,,,0.5305251479148865,,
0.5388936996459961,0.01669241115450859,,,0.5298015475273132,,
0.538486897945404,0.016676273196935654,,,0.5297751426696777,,
0.5382484197616577,0.01641971804201603,,,0.5297365784645081,,
0.5380220413208008,0.015960613265633583,,,0.5297123193740845,,
0.5379763841629028,0.01583852246403694,,,0.529690146446228,,
0.5374990701675415,0.015702957287430763,,,0.5296083688735962,,
0.5373877286911011,0.01558739971369505,,,0.5295833945274353,,
0.5372713208198547,0.01540399994701147,,,0.5294935703277588,,
0.5371308326721191,0.015234516002237797,,,0.5284997820854187,,
0.537068784236908,0.015017653815448284,,,0.5280800461769104,,
0.5367907881736755,0.0144245820119977,,,0.5277908444404602,,
0.5367316603660583,0.01395980454981327,,,0.5275306701660156,,
0.5361388325691223,0.013879569247364998,,,0.5273997187614441,,
0.535880446434021,0.013861601240932941,,,0.5265046954154968,,
0.5354349613189697,0.013807742856442928,,,0.5263424515724182,,
0.5351370573043823,0.013745177537202835,,,0.5257559418678284,,
0.5348337292671204,0.013256136327981949,,,0.5251032710075378,,
0.534583330154419,0.012764401733875275,,,0.5250616073608398,,
0.5345392227172852,0.01249552983790636,,,0.5248717665672302,,
0.5345345139503479,0.012355636805295944,,,0.5247090458869934,,
0.5339640378952026,0.012109930627048016,,,0.5246682167053223,,
0.533799409866333,0.012108305469155312,,,0.5240882039070129,,
0.5335760116577148,0.011971855536103249,,,0.5239697694778442,,
0.5331295728683472,0.011698014102876186,,,0.5237565040588379,,
0.5328337550163269,0.011671428568661213,,,0.5234699845314026,,
0.5327504873275757,0.011577984318137169,,,0.5234194993972778,,
0.532081127166748,0.011551673524081707,,,0.5230646729469299,,
0.5320001840591431,0.011507145129144192,,,0.5229253768920898,,
0.5319215059280396,0.011490344069898129,,,0.522830069065094,,
0.5318166017532349,0.011311875656247139,,,0.5227980613708496,,
0.5316804647445679,0.011271130293607712,,,0.5226234197616577,,
0.5312821269035339,0.011220824904739857,,,0.5224900841712952,,
0.5310971736907959,0.011166068725287914,,,0.5223137140274048,,
0.5309476852416992,0.010965149849653244,,,0.5221056342124939,,
0.5305561423301697,0.01095648668706417,,,0.5220281481742859,,
0.5305251479148865,0.010910885408520699,,,0.5215960741043091,,
0.5298015475273132,0.01072584930807352,,,0.5214383602142334,,
0.5297751426696777,0.010607671923935413,,,0.5213325023651123,,
0.5297365784645081,0.009942621923983097,,,0.5213254690170288,,
0.5297123193740845,0.009886289946734905,,,0.5212001204490662,,
0.529690146446228,0.009845936670899391,,,0.5211319923400879,,
0.5296270251274109,0.009749251417815685,,,0.5210549235343933,,
0.5296083688735962,0.009519625455141068,,,0.5207964777946472,,
0.5295833945274353,0.009511949494481087,,,0.5207121968269348,,
0.5294935703277588,0.009510017931461334,,,0.520177960395813,,
0.5285837650299072,0.009459826163947582,,,0.5201634168624878,,
0.5284997820854187,0.009162724018096924,,,0.5199777483940125,,
0.5280800461769104,0.009114191867411137,,,0.5199036002159119,,
0.5277908444404602,0.008994383737444878,,,0.5192309021949768,,
0.5275306701660156,0.008862212300300598,,,0.5189715623855591,,
0.5273997187614441,0.008785109966993332,,,0.5188465714454651,,
0.5265046954154968,0.008748277090489864,,,0.518336832523346,,
0.5264871716499329,0.008717336691915989,,,0.5181314945220947,,
0.5263424515724182,0.008691476657986641,,,0.5180220603942871,,
0.5257559418678284,0.008534068241715431,,,0.517950713634491,,
0.5251032710075378,0.008519696071743965,,,0.5175095796585083,,
0.5250616073608398,0.008441515266895294,,,0.5174586772918701,,
0.5248717665672302,0.008288023062050343,,,0.5169687867164612,,
0.5247090458869934,0.008118263445794582,,,0.5169547200202942,,
0.5246739387512207,0.008083014748990536,,,0.5169483423233032,,
0.5246682167053223,0.00801959540694952,,,0.5167118310928345,,
0.5240882039070129,0.007984843105077744,,,0.516456663608551,,
0.5239697694778442,0.007953520864248276,,,0.5159727931022644,,
0.5237565040588379,0.007884923368692398,,,0.5158950686454773,,
0.5234772562980652,0.007876385934650898,,,0.5153577923774719,,
0.5234699845314026,0.007745837327092886,,,0.5149402618408203,,
0.5234194993972778,0.007664069067686796,,,0.5149362683296204,,
0.5232642889022827,0.007594256196171045,,,0.5149089097976685,,
0.5230646729469299,0.007566648535430431,,,0.5148625373840332,,
0.5229253768920898,0.007520617917180061,,,0.5147321224212646,,
0.522830069065094,0.007514662574976683,,,0.5137908458709717,,
0.5227980613708496,0.007333763409405947,,,0.5136631727218628,,
0.5226234197616577,0.007233606185764074,,,0.5136333107948303,,
0.5224900841712952,0.007226425223052502,,,0.5133203864097595,,
0.5223137140274048,0.007142497692257166,,,0.5131333470344543,,
0.5221056342124939,0.007132988888770342,,,0.512984037399292,,
0.5220281481742859,0.007002340164035559,,,0.5128698945045471,,
0.5215960741043091,0.006939045153558254,,,0.5127872824668884,,
0.5214383602142334,0.006905992515385151,,,0.5122504234313965,,
0.5213325023651123,0.006814037915319204,,,0.5118959546089172,,
0.5213254690170288,0.006752456072717905,,,0.5118881464004517,,
0.5212001204490662,0.006628321949392557,,,0.51180100440979,,
0.5211319923400879,0.0064769615419209,,,0.5115587115287781,,
0.5210549235343933,0.006458362564444542,,,0.5113572478294373,,
0.5207964777946472,0.006321452558040619,,,0.511265754699707,,
0.5207121968269348,0.006279163993895054,,,0.5111487507820129,,
0.520177960395813,0.006224733777344227,,,0.5106446743011475,,
0.5201634168624878,0.006196706555783749,,,0.5099710822105408,,
0.5199777483940125,0.006145386025309563,,,0.5098723769187927,,
0.5199036002159119,0.006041955668479204,,,0.5095260739326477,,
0.5192309021949768,0.006020961795002222,,,0.5094887018203735,,
0.5189715623855591,0.0059897080063819885,,,0.5094773173332214,,
0.5188465714454651,0.00596038531512022,,,0.5089497566223145,,
0.5183647871017456,0.005945734214037657,,,0.5083556175231934,,
0.518336832523346,0.005921414587646723,,,0.5077341794967651,,
0.5181314945220947,0.005903698969632387,,,0.507721483707428,,
0.5180220603942871,0.005773270968347788,,,0.5076439380645752,,
0.517950713634491,0.0057555269449949265,,,0.5076387524604797,,
0.5175095796585083,0.005739948246628046,,,0.5076019167900085,,
0.5174586772918701,0.005697126965969801,,,0.5075254440307617,,
0.5169687867164612,0.005692823324352503,,,0.5073012709617615,,
0.5169547200202942,0.005689968355000019,,,0.507226288318634,,
0.5169483423233032,0.00564061664044857,,,0.5071845054626465,,
0.5167118310928345,0.005628537852317095,,,0.5068506598472595,,
0.516456663608551,0.005587710067629814,,,0.5067470669746399,,
0.5159727931022644,0.005578835029155016,,,0.5063387751579285,,
0.5158950686454773,0.005565946456044912,,,0.5058691501617432,,
0.5153577923774719,0.005487767048180103,,,0.5056214332580566,,
0.5151526927947998,0.00547986663877964,,,0.505617082118988,,
0.5149402618408203,0.00544815044850111,,,0.5055860877037048,,
0.5149362683296204,0.0053883204236626625,,,0.5055807828903198,,
0.5149089097976685,0.005374533124268055,,,0.5054347515106201,,
0.5148625373840332,0.00536093907430768,,,0.5054262280464172,,
0.5147321224212646,0.005146493669599295,,,0.5051632523536682,,
0.5137908458709717,0.00507903890684247,,,0.5047433376312256,,
0.5136631727218628,0.005054108332842588,,,0.5045581459999084,,
0.5136333107948303,0.004998915363103151,,,0.5045372247695923,,
0.5133203864097595,0.004957578610628843,,,0.50447678565979,,
0.5131333470344543,0.004858256317675114,,,0.5042263865470886,,
0.512984037399292,0.00483122980222106,,,0.5041846632957458,,
0.5128698945045471,0.00478112930431962,,,0.504021942615509,,
0.5127872824668884,0.004704644437879324,,,0.5035392045974731,,
0.5122504234313965,0.004677589051425457,,,0.5030370950698853,,
0.5118959546089172,0.004652031231671572,,,0.5030138492584229,,
0.5118881464004517,0.00458502396941185,,,0.5029553174972534,,
0.51180100440979,0.004574259277433157,,,0.5029338598251343,,
0.5115587115287781,0.004570105578750372,,,0.5029118657112122,,
0.5113572478294373,0.00449011055752635,,,0.5028819441795349,,
0.511265754699707,0.004382137209177017,,,0.5028362274169922,,
0.5111487507820129,0.004375289659947157,,,0.502718448638916,,
0.5106446743011475,0.004318873398005962,,,0.5026755928993225,,
0.5099710822105408,0.0043105436488986015,,,0.5022091865539551,,
0.5098723769187927,0.004296523053199053,,,0.5021346807479858,,
0.5095260739326477,0.004257412161678076,,,0.501912534236908,,
0.5094887018203735,0.004254152532666922,,,0.5018764138221741,,
0.5094773173332214,0.004235096741467714,,,0.5018762350082397,,
0.5089497566223145,0.0042125205509364605,,,0.5017226338386536,,
0.5083556175231934,0.00419083796441555,,,0.5014735460281372,,
0.5077341794967651,0.004168043378740549,,,0.5014506578445435,,
0.507721483707428,0.0041611273773014545,,,0.5013377070426941,,
0.5076439380645752,0.00410814955830574,,,0.5011365413665771,,
0.5076387524604797,0.0039873248897492886,,,0.501039981842041,,
0.5076019167900085,0.003914972301572561,,,0.5008178353309631,,
0.5075254440307617,0.003901927499100566,,,0.5006973147392273,,
0.5073012709617615,0.003891440574079752,,,0.5005466938018799,,
0.507226288318634,0.0038907069247215986,,,0.5003746747970581,,
0.5071845054626465,0.003881409764289856,,,0.5002871155738831,,
0.5068506598472595,0.0038696592673659325,,,0.5001866221427917,,
0.5067470669746399,0.003862956305965781,,,0.49991047382354736,,
0.5063387751579285,0.0038527892902493477,,,0.4999036490917206,,
0.5058691501617432,0.003830305067822337,,,0.4994816780090332,,
0.5056214332580566,0.003783821128308773,,,0.49928534030914307,,
0.505617082118988,0.0037640719674527645,,,0.49868038296699524,,
0.5055860877037048,0.003721763612702489,,,0.4986036419868469,,
0.5055807828903198,0.003628636710345745,,,0.4985807538032532,,
0.5055745244026184,0.0036257142201066017,,,0.49824902415275574,,
0.5054347515106201,0.003623062279075384,,,0.4980223476886749,,
0.5054262280464172,0.003605653066188097,,,0.49766555428504944,,
0.5051632523536682,0.0035822612699121237,,,0.4975101947784424,,
0.5047433376312256,0.0035818968899548054,,,0.49742481112480164,,
0.5045581459999084,0.003545922227203846,,,0.49740198254585266,,
0.5045372247695923,0.0035335870925337076,,,0.4973713755607605,,
0.50447678565979,0.003507031127810478,,,0.49705711007118225,,
0.5042263865470886,0.0034975619055330753,,,0.4966636896133423,,
0.5041846632957458,0.0034967062529176474,,,0.49656012654304504,,
0.504021942615509,0.0034923404455184937,,,0.49603042006492615,,
0.5035392045974731,0.003461376763880253,,,0.4959156811237335,,
0.5030370950698853,0.0034287518355995417,,,0.4958633780479431,,
0.5030138492584229,0.0034269564785063267,,,0.4957241415977478,,
0.5029553174972534,0.003271515481173992,,,0.4957221746444702,,
0.5029338598251343,0.003266950836405158,,,0.4954488277435303,,
0.5029118657112122,0.0032634837552905083,,,0.4953276216983795,,
0.5028819441795349,0.0032372167333960533,,,0.49530693888664246,,
0.5028362274169922,0.0032279735896736383,,,0.4951053857803345,,
0.502718448638916,0.0032061843667179346,,,0.49483343958854675,,
0.5026755928993225,0.0032040346413850784,,,0.4947327673435211,,
0.5022091865539551,0.003196478122845292,,,0.49472475051879883,,
0.5021346807479858,0.0031905367504805326,,,0.49451979994773865,,
0.501912534236908,0.003168402938172221,,,0.49450385570526123,,
0.5018764138221741,0.0031456081196665764,,,0.49433454871177673,,
0.5018762350082397,0.003137937979772687,,,0.4940226674079895,,
0.5017226338386536,0.0031100623309612274,,,0.4939393699169159,,
0.5014735460281372,0.003109497483819723,,,0.4938500225543976,,
0.5014506578445435,0.0031018401496112347,,,0.49336498975753784,,
0.5013377070426941,0.003094798419624567,,,0.49316877126693726,,
0.5012903809547424,0.0030742355156689882,,,0.4930364787578583,,
0.5011365413665771,0.0030527852941304445,,,0.49283355474472046,,
0.501039981842041,0.003047540783882141,,,0.4928196370601654,,
0.5008178353309631,0.0030473785009235144,,,0.49269574880599976,,
0.5006973147392273,0.0030057516414672136,,,0.4925261437892914,,
0.5005466938018799,0.002993964124470949,,,0.492374062538147,,
0.5003746747970581,0.0029840616043657064,,,0.4923500120639801,,
0.5002871155738831,0.002969147637486458,,,0.49217528104782104,,
0.5001866221427917,0.002953147981315851,,,0.49209848046302795,,
0.49991047382354736,0.002947357716038823,,,0.4918600618839264,,
0.4999036490917206,0.0029340474866330624,,,0.49185648560523987,,
0.49952226877212524,0.0029274290427565575,,,0.4918517768383026,,
0.4994816780090332,0.0029261335730552673,,,0.491772323846817,,
0.49928534030914307,0.002880191896110773,,,0.4915146231651306,,
0.49868038296699524,0.002853856887668371,,,0.491379052400589,,
0.4986036419868469,0.002851675497367978,,,0.4910713732242584,,
0.4985807538032532,0.0028504447545856237,,,0.4910500943660736,,
0.49824902415275574,0.0028226233553141356,,,0.4908945560455322,,
0.4980223476886749,0.0027737170457839966,,,0.49088776111602783,,
0.4977818727493286,0.0027497592382133007,,,0.49088260531425476,,
0.49766555428504944,0.0027472733054310083,,,0.4907260537147522,,
0.4975101947784424,0.0027359372470527887,,,0.49059194326400757,,
0.49742481112480164,0.002717965515330434,,,0.49058640003204346,,
0.49740198254585266,0.0027163077611476183,,,0.4905479848384857,,
0.4973818361759186,0.0027139345183968544,,,0.4905107617378235,,
0.4973713755607605,0.0026834115851670504,,,0.49039021134376526,,
0.49705711007118225,0.002682165242731571,,,0.49038243293762207,,
0.4966636896133423,0.0026757149025797844,,,0.49037185311317444,,
0.49656012654304504,0.002671005902811885,,,0.49035215377807617,,
0.496339350938797,0.0026701597962528467,,,0.49012991786003113,,
0.49603042006492615,0.002656967379152775,,,0.4901065528392792,,
0.4959156811237335,0.002620526123791933,,,0.48985356092453003,,
